spp,scd,dbh,dbh_cm,tht,tht_m,stm,stm_kg,brk,brk_kg,bch,bch_kg,fol,fol_kg,agb,agb_kg,lon,lat
Pinus taeda,131,9.1,23.114,39.6,12.06949101,167.37,75.9047619,24.08,10.92063492,64.11,29.07482993,26.07,11.82312925,281.63,127.723356,-81.6424,33.3459
Pinus taeda,131,6.7,17.018,37.3,11.36848522,85.46,38.75736961,12.94,5.868480726,17.43,7.904761905,9.44,4.281179138,125.27,56.81179138,-81.6424,33.3459
Pinus taeda,131,8.3,21.082,34,10.3626943,113.86,51.63718821,17.53,7.950113379,57.99,26.29931973,29.04,13.17006803,218.42,99.05668934,-81.6424,33.3459
Pinus taeda,131,9.1,23.114,38,11.58183481,149.37,67.7414966,24.76,11.22902494,48.75,22.10884354,21.04,9.541950113,243.92,110.6213152,-81.6424,33.3459
Pinus taeda,131,6.8,17.272,35,10.66747943,71.29,32.33106576,16.34,7.410430839,18.45,8.367346939,10,4.535147392,116.08,52.64399093,-81.6424,33.3459
Pinus taeda,131,8.8,22.352,35.8,10.91130753,118.84,53.89569161,17.44,7.909297052,40.37,18.30839002,24.1,10.92970522,200.75,91.0430839,-81.6424,33.3459
Pinus taeda,131,7.4,18.796,35.9,10.94178604,95.85,43.46938776,15.84,7.183673469,50.24,22.7845805,20.74,9.405895692,182.67,82.84353741,-81.6424,33.3459
Pinus taeda,131,6,15.24,35.3,10.75891496,72.01,32.65759637,10.16,4.607709751,25.65,11.63265306,13.19,5.98185941,121.01,54.87981859,-81.6424,33.3459
Pinus taeda,131,8.3,21.082,36,10.97226455,126.08,57.17913832,19.71,8.93877551,66.82,30.30385488,35.7,16.19047619,248.31,112.6122449,-81.6424,33.3459
Pinus taeda,131,7.9,20.066,34,10.3626943,105.03,47.63265306,15.21,6.897959184,59.22,26.85714286,20.44,9.26984127,199.9,90.65759637,-81.6424,33.3459
Pinus taeda,131,8.4,21.336,36.8,11.21609265,134.1,60.81632653,23.84,10.81179138,53.99,24.48526077,34.45,15.62358277,246.38,111.7369615,-81.6424,33.3459
Pinus taeda,131,6.8,17.272,35,10.66747943,81.61,37.01133787,12.92,5.859410431,33.47,15.17913832,17.3,7.845804989,145.3,65.89569161,-81.6424,33.3459
Pinus taeda,131,8.5,21.59,37.3,11.36848522,125.16,56.76190476,18.38,8.335600907,39.87,18.08163265,22.7,10.29478458,206.11,93.4739229,-81.6424,33.3459
Pinus taeda,131,9.3,23.622,39.3,11.97805547,165.74,75.16553288,26.72,12.11791383,78.03,35.3877551,29.77,13.50113379,300.26,136.1723356,-81.6424,33.3459
Pinus taeda,131,8.2,20.828,32.2,9.814081073,96.01,43.54195011,19.95,9.047619048,52.44,23.78231293,29.91,13.56462585,198.31,89.93650794,-81.6424,33.3459
Pinus taeda,131,6.4,16.256,33.8,10.30173728,66.64,30.22222222,11.18,5.070294785,29.95,13.58276644,14.92,6.766439909,122.69,55.64172336,-81.6424,33.3459
Pinus taeda,131,6.8,17.272,32.8,9.996952149,70.3,31.88208617,13.59,6.163265306,20.7,9.387755102,9.16,4.154195011,113.75,51.58730159,-81.6424,33.3459
Pinus taeda,131,6.4,16.256,32.6,9.935995123,74.16,33.63265306,11.97,5.428571429,31.51,14.29024943,15.38,6.975056689,133.02,60.32653061,-81.6424,33.3459
Pinus taeda,131,8.1,20.574,41,12.49619019,133.18,60.39909297,17.95,8.140589569,44.37,20.12244898,18.46,8.371882086,213.96,97.03401361,-81.6424,33.3459
Pinus taeda,131,7.8,19.812,32.4,9.875038098,95.68,43.39229025,19.46,8.825396825,56.7,25.71428571,25.82,11.70975057,197.66,89.64172336,-81.6424,33.3459
Pinus taeda,131,9,22.86,36,10.97226455,133.16,60.39002268,26.8,12.15419501,56.42,25.58730159,32.61,14.78911565,248.99,112.9206349,-81.6424,33.3459
Pinus taeda,131,6.3,16.002,33.4,10.17982322,61.38,27.83673469,14.1,6.394557823,30.21,13.70068027,13.36,6.058956916,119.05,53.99092971,-81.6424,33.3459
Pinus taeda,131,6.6,16.764,34,10.3626943,78.93,35.79591837,14.81,6.716553288,16.98,7.700680272,10.53,4.775510204,121.25,54.98866213,-81.6424,33.3459
Pinus taeda,131,8.8,22.352,41.4,12.61810424,174.29,79.0430839,20.16,9.142857143,58.58,26.56689342,23.68,10.73922902,276.71,125.4920635,-81.6424,33.3459
Pinus taeda,131,8.7,22.098,38.2,11.64279183,141.6,64.21768707,24.44,11.08390023,65.01,29.4829932,27.42,12.43537415,258.47,117.2199546,-81.6424,33.3459
Pinus taeda,131,8.3,21.082,39,11.88661993,135.07,61.25623583,19.43,8.811791383,64.08,29.06122449,23.88,10.82993197,242.46,109.9591837,-81.6424,33.3459
Pinus taeda,131,8.3,21.082,35,10.66747943,119.2,54.05895692,18.72,8.489795918,60.45,27.41496599,13.96,6.33106576,212.33,96.29478458,-81.6424,33.3459
Pinus taeda,131,7.1,18.034,34.6,10.54556538,81.13,36.79365079,15.62,7.083900227,30.16,13.67800454,14.52,6.585034014,141.43,64.14058957,-81.6424,33.3459
Pinus taeda,131,8.3,21.082,37.7,11.49039927,123.38,55.95464853,22.46,10.18594104,48.83,22.14512472,23.08,10.46712018,217.75,98.75283447,-81.6424,33.3459
Pinus taeda,131,9,22.86,39.3,11.97805547,155.14,70.35827664,25.62,11.61904762,92.78,42.07709751,34.22,15.51927438,307.76,139.5736961,-81.6424,33.3459
Pinus taeda,131,6,15.24,35.9,10.94178604,65.72,29.80498866,10.2,4.62585034,20.95,9.501133787,9.07,4.113378685,105.94,48.04535147,-81.6424,33.3459
Pinus taeda,131,8.1,20.574,41.2,12.55714721,127.96,58.03174603,20.24,9.179138322,33.03,14.97959184,8.44,3.827664399,189.67,86.01814059,-81.6424,33.3459
Pinus taeda,131,8.9,22.606,39,11.88661993,156.15,70.81632653,23.94,10.85714286,72.93,33.07482993,37.49,17.00226757,290.51,131.7505669,-81.6424,33.3459
Pinus taeda,131,6.8,17.272,38.8,11.82566291,99.17,44.97505669,14.53,6.589569161,45.3,20.54421769,24.71,11.20634921,183.71,83.31519274,-81.6424,33.3459
Pinus taeda,131,6.6,16.764,35.5,10.81987199,74.63,33.84580499,12.15,5.510204082,19.45,8.820861678,10.45,4.739229025,116.68,52.91609977,-81.6424,33.3459
Pinus taeda,131,9.3,23.622,38.8,11.82566291,176.59,80.0861678,22.91,10.39002268,82.68,37.49659864,42.78,19.40136054,324.96,147.3741497,-81.6424,33.3459
Pinus taeda,131,5.7,14.478,33.2,10.1188662,53.74,24.37188209,9.7,4.399092971,16.92,7.673469388,8.42,3.818594104,88.78,40.26303855,-81.6424,33.3459
Pinus taeda,131,8.5,21.59,40.5,12.34379762,147.52,66.90249433,19.32,8.761904762,45.65,20.70294785,46.28,20.98866213,258.77,117.3560091,-81.6424,33.3459
Pinus taeda,131,8,20.32,38,11.58183481,120.27,54.54421769,25.87,11.7324263,52.35,23.7414966,33.51,15.19727891,232,105.2154195,-81.6424,33.3459
Pinus taeda,131,6.1,15.494,31.1,9.478817434,61.93,28.0861678,9.7,4.399092971,19.7,8.934240363,13.94,6.321995465,105.27,47.7414966,-81.6424,33.3459
Pinus taeda,131,8.1,20.574,35.4,10.78939348,131.82,59.78231293,17.49,7.931972789,54.13,24.54875283,25.18,11.41950113,228.62,103.6825397,-81.6424,33.3459
Pinus taeda,131,6.6,16.764,34,10.3626943,76.59,34.73469388,17.98,8.154195011,24.86,11.27437642,14.26,6.467120181,133.69,60.63038549,-81.6424,33.3459
Pinus taeda,131,9,22.86,33.8,10.30173728,128.29,58.1814059,22.76,10.32199546,71.71,32.52154195,33.33,15.11564626,256.09,116.1405896,-81.6424,33.3459
Pinus taeda,131,5.7,14.478,32,9.753124048,60.08,27.24716553,10.58,4.798185941,19.9,9.024943311,13.34,6.049886621,103.9,47.12018141,-81.6424,33.3459
Pinus taeda,131,7.3,18.542,35.2,10.72843645,82.77,37.53741497,17.54,7.954648526,32.59,14.78004535,17.5,7.936507937,150.4,68.20861678,-81.6424,33.3459
Pinus taeda,131,8.3,21.082,39.1,11.91709845,133.87,60.71201814,20.22,9.170068027,46.58,21.12471655,26.49,12.01360544,227.16,103.0204082,-81.6424,33.3459
Pinus taeda,131,7.7,19.558,34.7,10.57604389,102.01,46.26303855,16.53,7.496598639,45.5,20.63492063,19.73,8.947845805,183.77,83.34240363,-81.6424,33.3459
Pinus taeda,131,8.5,21.59,38.3,11.67327034,144.65,65.60090703,22.42,10.16780045,56.06,25.42403628,23.51,10.66213152,246.64,111.8548753,-81.6424,33.3459
Pinus taeda,131,5.9,14.986,33.4,10.17982322,64.58,29.28798186,12.04,5.46031746,28.8,13.06122449,9.58,4.344671202,115,52.15419501,-81.6424,33.3459
Pinus taeda,131,7.7,19.558,37,11.27704968,107.69,48.83900227,16.28,7.383219955,30.69,13.91836735,20.46,9.278911565,175.12,79.41950113,-81.6424,33.3459
Pinus taeda,131,7,17.78,34.4,10.48460835,88.19,39.99546485,13.49,6.117913832,21.23,9.628117914,10.97,4.975056689,133.88,60.71655329,-81.6424,33.3459
Pinus taeda,131,8.4,21.336,36.4,11.0941786,123.39,55.95918367,22.98,10.42176871,45.82,20.78004535,16.2,7.346938776,208.39,94.50793651,-81.6424,33.3459
Pinus taeda,131,8.7,22.098,36.8,11.21609265,139.21,63.13378685,21.57,9.782312925,42.67,19.35147392,19.53,8.857142857,222.98,101.1247166,-81.6424,33.3459
Pinus taeda,131,5.8,14.732,36.3,11.06370009,75.45,34.21768707,13.15,5.963718821,22.1,10.02267574,7.39,3.351473923,118.09,53.55555556,-81.6424,33.3459
Pinus taeda,131,7.9,20.066,37.3,11.36848522,109.75,49.77324263,16.11,7.306122449,32.38,14.68480726,13.65,6.19047619,171.89,77.95464853,-81.6424,33.3459
Pinus taeda,131,7.9,20.066,34,10.3626943,106.99,48.52154195,20.98,9.514739229,48.3,21.9047619,25.56,11.59183673,201.83,91.53287982,-81.6424,33.3459
Pinus taeda,131,6.4,16.256,33.2,10.1188662,65.48,29.69614512,10.61,4.811791383,21.13,9.58276644,4.3,1.950113379,101.52,46.04081633,-81.6424,33.3459
Pinus taeda,131,8.1,20.574,34,10.3626943,106.67,48.37641723,21.65,9.818594104,51.14,23.19274376,22.96,10.41269841,202.42,91.80045351,-81.6424,33.3459
Pinus taeda,131,6.9,17.526,37,11.27704968,94.74,42.96598639,15.47,7.015873016,24.87,11.27891156,14.63,6.634920635,149.71,67.89569161,-81.6424,33.3459
Pinus taeda,131,8.6,21.844,37.8,11.52087778,136.39,61.85487528,24.04,10.90249433,57.56,26.10430839,25.95,11.76870748,243.94,110.6303855,-81.6424,33.3459
Pinus taeda,131,9.3,23.622,38.5,11.73422737,141.39,64.12244898,22.82,10.34920635,45.06,20.43537415,23.29,10.56235828,232.56,105.4693878,-81.6424,33.3459
Pinus taeda,131,8,20.32,39.5,12.0390125,140.83,63.86848073,21.37,9.691609977,43.9,19.90929705,20.12,9.124716553,226.22,102.5941043,-81.6424,33.3459
Pinus taeda,131,8,20.32,36.2,11.03322158,107.1,48.57142857,17.52,7.945578231,46.76,21.20634921,23.23,10.53514739,194.61,88.2585034,-81.6424,33.3459
Pinus taeda,131,6.7,17.018,33.9,10.33221579,71.31,32.34013605,12.87,5.836734694,20.93,9.492063492,8.94,4.054421769,114.05,51.72335601,-81.6424,33.3459
Pinus taeda,131,7,17.78,34,10.3626943,79.21,35.92290249,20.48,9.287981859,18.26,8.281179138,11.21,5.083900227,129.16,58.57596372,-81.6424,33.3459
Pinus taeda,131,6.2,15.748,32.2,9.814081073,68.21,30.93424036,10.76,4.879818594,25.9,11.74603175,13.85,6.281179138,118.72,53.84126984,-81.6424,33.3459
Pinus taeda,131,7.3,18.542,37.7,11.49039927,110.37,50.05442177,16.57,7.514739229,39.17,17.76417234,19.9,9.024943311,186.01,84.35827664,-81.6424,33.3459
Pinus taeda,131,8.2,20.828,32,9.753124048,119.24,54.07709751,22.42,10.16780045,47.6,21.58730159,23.32,10.57596372,212.58,96.40816327,-81.6424,33.3459
Pinus taeda,131,7.3,18.542,35.9,10.94178604,95.8,43.44671202,15.03,6.816326531,53.11,24.0861678,22.03,9.990929705,185.97,84.34013605,-81.6424,33.3459
Pinus taeda,131,7.5,19.05,36.5,11.12465712,102.15,46.32653061,18.27,8.285714286,49.74,22.55782313,12.28,5.569160998,182.44,82.73922902,-81.6424,33.3459
Pinus taeda,131,8.7,22.098,34,10.3626943,126.97,57.58276644,20.71,9.392290249,73.83,33.4829932,35.98,16.31746032,257.49,116.7755102,-81.6424,33.3459
Pinus taeda,131,8.2,20.828,36,10.97226455,107,48.5260771,21.37,9.691609977,43.9,19.90929705,27.84,12.62585034,200.11,90.75283447,-81.6424,33.3459
Pinus taeda,131,5.9,14.986,31,9.448338921,52.89,23.98639456,10.07,4.566893424,17.11,7.759637188,9.73,4.412698413,89.8,40.72562358,-81.6424,33.3459
Pinus taeda,131,6.8,17.272,30.5,9.295946358,62.42,28.30839002,15.84,7.183673469,28.87,13.09297052,9.67,4.385487528,116.8,52.97052154,-81.6424,33.3459
Pinus taeda,131,7.6,19.304,35.1,10.69795794,100.98,45.79591837,16.06,7.283446712,35.12,15.92743764,15.61,7.079365079,167.77,76.0861678,-81.6424,33.3459
Pinus taeda,131,8,20.32,35.8,10.91130753,120.78,54.7755102,19.81,8.984126984,54.47,24.70294785,34.95,15.85034014,230.01,104.3129252,-81.6424,33.3459
Pinus taeda,131,7.5,19.05,34.3,10.45412984,111.22,50.4399093,15.92,7.219954649,39.49,17.90929705,18.41,8.349206349,185.04,83.91836735,-81.6424,33.3459
Pinus taeda,131,6,15.24,57.5,17.52514477,178.63,81.01133787,19.62,8.897959184,21.43,9.718820862,7.91,3.587301587,227.59,103.2154195,-83.7988,32.1572
Pinus taeda,131,7,17.78,60.2,18.34806461,211.66,95.99092971,26.59,12.05895692,22.6,10.24943311,7.36,3.337868481,268.21,121.6371882,-83.7988,32.1572
Pinus taeda,131,9.4,23.876,75,22.85888449,554.91,251.6598639,58.03,26.31746032,53.66,24.33560091,16.39,7.433106576,682.99,309.7460317,-83.7988,32.1572
Pinus taeda,131,8.1,20.574,59.3,18.073758,267.63,121.3741497,27.76,12.58956916,29.4,13.33333333,8,3.628117914,332.79,150.9251701,-83.7988,32.1572
Pinus taeda,131,10,25.4,69,21.03017373,464.33,210.5804989,51.15,23.19727891,47.02,21.32426304,12.5,5.66893424,575,260.7709751,-83.7988,32.1572
Pinus taeda,131,6.5,16.51,60.6,18.46997867,206.86,93.81405896,20.44,9.26984127,20.8,9.433106576,10.38,4.707482993,258.48,117.2244898,-83.7988,32.1572
Pinus taeda,131,9,22.86,67.3,20.51203901,374.87,170.0090703,36.37,16.49433107,34.98,15.86394558,9.98,4.526077098,456.2,206.893424,-83.7988,32.1572
Pinus taeda,131,10.7,27.178,67,20.42060347,487.59,221.1292517,45.52,20.64399093,56.14,25.46031746,17.56,7.963718821,606.81,275.1972789,-83.7988,32.1572
Pinus taeda,131,8.2,20.828,61.4,18.71380677,264.55,119.9773243,39.85,18.07256236,32.26,14.63038549,6.58,2.984126984,343.24,155.6643991,-83.7988,32.1572
Pinus taeda,131,8.5,21.59,62,18.89667784,326.51,148.0770975,26.77,12.14058957,40.81,18.50793651,16.16,7.328798186,410.25,186.0544218,-83.7988,32.1572
Pinus taeda,131,7,17.78,60.1,18.3175861,245.83,111.4875283,26.05,11.81405896,38.73,17.56462585,12.32,5.587301587,322.93,146.4535147,-83.7988,32.1572
Pinus taeda,131,8.9,22.606,67,20.42060347,394.36,178.8480726,40.32,18.28571429,40.01,18.14512472,10.06,4.562358277,484.75,219.8412698,-83.7988,32.1572
Pinus taeda,131,6.9,17.526,62.7,19.11002743,177.8,80.63492063,25.3,11.4739229,20.08,9.106575964,3.53,1.600907029,226.71,102.8163265,-83.7988,32.1572
Pinus taeda,131,8.7,22.098,69.7,21.24352332,332.29,150.6984127,41.27,18.71655329,35.68,16.1814059,9.1,4.126984127,418.34,189.723356,-83.7988,32.1572
Pinus taeda,131,9.7,24.638,71,21.63974398,552.04,250.3582766,51.76,23.4739229,116.61,52.88435374,17.9,8.117913832,738.31,334.8344671,-83.7988,32.1572
Pinus taeda,131,7.5,19.05,64.5,19.65864066,230.2,104.399093,28.22,12.79818594,26.01,11.79591837,5.66,2.566893424,290.09,131.5600907,-83.7988,32.1572
Pinus taeda,131,7.7,19.558,68.2,20.78634563,251.56,114.0861678,34.69,15.7324263,26.57,12.04988662,9.55,4.33106576,322.37,146.1995465,-83.7988,32.1572
Pinus taeda,131,7.7,19.558,68.5,20.87778116,273.78,124.1632653,37.64,17.07029478,19.37,8.784580499,5.83,2.64399093,336.62,152.6621315,-83.7988,32.1572
Pinus taeda,131,8.2,20.828,69.3,21.12160927,360.3,163.4013605,33.13,15.02494331,27.39,12.42176871,8.89,4.031746032,429.71,194.8798186,-83.7988,32.1572
Pinus taeda,131,8.5,21.59,65.3,19.90246876,310.45,140.7936508,42.42,19.23809524,29.94,13.57823129,8.56,3.882086168,391.37,177.4920635,-83.7988,32.1572
Pinus taeda,131,8.6,21.844,64.8,19.7500762,320.35,145.2834467,28.37,12.86621315,29.64,13.44217687,4.12,1.868480726,382.48,173.4603175,-83.7988,32.1572
Pinus taeda,131,10.7,27.178,70.3,21.42639439,563.89,255.7324263,64.44,29.2244898,70.44,31.94557823,10.5,4.761904762,709.27,321.6643991,-83.7988,32.1572
Pinus taeda,131,7.8,19.812,66,20.11581835,283.6,128.61678,33.4,15.14739229,22.08,10.01360544,11.17,5.065759637,350.25,158.8435374,-83.7988,32.1572
Pinus taeda,131,9.2,23.368,68.1,20.75586711,439.12,199.1473923,44.51,20.18594104,51.55,23.37868481,9.98,4.526077098,545.16,247.2380952,-83.7988,32.1572
Pinus taeda,131,9.2,23.368,65.1,19.84151173,436.07,197.7641723,35.25,15.98639456,62.99,28.56689342,15.89,7.206349206,550.2,249.5238095,-83.7988,32.1572
Pinus taeda,131,10.7,27.178,69,21.03017373,595.18,269.9229025,55.63,25.22902494,86.38,39.17460317,28.23,12.80272109,765.42,347.1292517,-83.7988,32.1572
Pinus taeda,131,7.2,18.288,64,19.5062481,228.45,103.6054422,20,9.070294785,32.6,14.7845805,8.62,3.909297052,289.67,131.3696145,-83.7988,32.1572
Pinus taeda,131,8.7,22.098,70.5,21.48735142,351.47,159.3968254,37.12,16.83446712,41.67,18.89795918,9.51,4.31292517,439.77,199.4421769,-83.7988,32.1572
Pinus taeda,131,7.7,19.558,66,20.11581835,238.51,108.1678005,35.36,16.03628118,27.37,12.41269841,8.98,4.072562358,310.22,140.6893424,-83.7988,32.1572
Pinus taeda,131,10.4,26.416,72,21.94452911,602.35,273.1746032,47.62,21.59637188,103.59,46.97959184,14.18,6.430839002,767.74,348.1814059,-83.7988,32.1572
Pinus taeda,131,10.5,26.67,72.5,22.09692167,617.58,280.0816327,59.92,27.17460317,90.41,41.00226757,16,7.256235828,783.91,355.5147392,-83.7988,32.1572
Pinus taeda,131,7.1,18.034,68.3,20.81682414,234.82,106.4943311,32.58,14.7755102,19.35,8.775510204,8.53,3.868480726,295.28,133.9138322,-83.7988,32.1572
Pinus taeda,131,7,17.78,61.3,18.68332825,176.33,79.96825397,24.71,11.20634921,16.57,7.514739229,5.19,2.353741497,222.8,101.0430839,-83.7988,32.1572
Pinus taeda,131,7.1,18.034,64,19.5062481,215.83,97.88208617,31.95,14.48979592,24.86,11.27437642,3.24,1.469387755,275.88,125.1156463,-83.7988,32.1572
Pinus taeda,131,8.1,20.574,63,19.20146297,233.35,105.8276644,29.99,13.60090703,19.49,8.839002268,8.37,3.795918367,291.2,132.0634921,-83.7988,32.1572
Pinus taeda,131,12,30.48,75.8,23.10271259,853.24,386.9569161,72.53,32.89342404,102.35,46.41723356,23.24,10.53968254,1051.36,476.8072562,-83.7988,32.1572
Pinus taeda,131,8,20.32,67,20.42060347,305.31,138.462585,27.66,12.54421769,27.99,12.69387755,7.85,3.560090703,368.81,167.260771,-83.7988,32.1572
Pinus taeda,131,8.6,21.844,70.2,21.39591588,431.47,195.6780045,41.53,18.83446712,42.69,19.36054422,16.79,7.614512472,532.48,241.4875283,-83.7988,32.1572
Pinus taeda,131,8,20.32,69.5,21.18256629,347.54,157.6145125,30.64,13.89569161,35.08,15.90929705,9.52,4.317460317,422.78,191.7369615,-83.7988,32.1572
Pinus taeda,131,11.2,28.448,74.3,22.6455349,669.46,303.6099773,64.86,29.41496599,76.11,34.5170068,33.09,15.00680272,843.52,382.5487528,-83.7988,32.1572
Pinus taeda,131,7.8,19.812,72,21.94452911,362.39,164.3492063,35.66,16.1723356,42.4,19.22902494,12.95,5.873015873,453.4,205.6235828,-83.7988,32.1572
Pinus taeda,131,6.5,16.51,63.3,19.29289851,203.82,92.43537415,24.79,11.24263039,27.1,12.29024943,8.06,3.655328798,263.77,119.6235828,-83.7988,32.1572
Pinus taeda,131,8,20.32,69.5,21.18256629,366.88,166.3854875,34.98,15.86394558,37.69,17.09297052,18.03,8.176870748,457.58,207.5192744,-83.7988,32.1572
Pinus taeda,131,9.6,24.384,67,20.42060347,485.31,220.0952381,58.29,26.43537415,65.14,29.54195011,12.17,5.519274376,620.91,281.5918367,-83.7988,32.1572
Pinus taeda,131,7.1,18.034,61,18.59189272,220.22,99.87301587,33.79,15.32426304,19.69,8.929705215,6.26,2.839002268,279.96,126.9659864,-83.7988,32.1572
Pinus taeda,131,9.7,24.638,73.6,22.43218531,557.16,252.6802721,53.6,24.30839002,53.47,24.24943311,18.3,8.299319728,682.53,309.537415,-83.7988,32.1572
Pinus taeda,131,10.3,26.162,70,21.33495885,591.65,268.3219955,64.72,29.35147392,65.47,29.69160998,23.68,10.73922902,745.52,338.1043084,-83.7988,32.1572
Pinus taeda,131,6.9,17.526,61.3,18.68332825,187.94,85.23356009,29.26,13.26984127,19.41,8.802721088,5.88,2.666666667,242.49,109.9727891,-83.7988,32.1572
Pinus taeda,131,9.8,24.892,72,21.94452911,465.09,210.9251701,45.07,20.4399093,47.9,21.72335601,24.72,11.21088435,582.78,264.2993197,-84.2842,33.2609
Pinus taeda,131,10.1,25.654,73.6,22.43218531,452.57,205.2471655,65.8,29.84126984,47.34,21.46938776,13.73,6.22675737,579.44,262.7845805,-84.2842,33.2609
Pinus taeda,131,8.4,21.336,68,20.7253886,305.67,138.6258503,37.02,16.78911565,28.45,12.90249433,8.61,3.904761905,379.75,172.2222222,-84.2842,33.2609
Pinus taeda,131,10.5,26.67,77,23.46845474,539.67,244.7482993,67.23,30.48979592,54.52,24.72562358,12.16,5.514739229,673.58,305.478458,-84.2842,33.2609
Pinus taeda,131,8.8,22.352,77.3,23.55989028,425.65,193.0385488,47.11,21.36507937,38.49,17.45578231,10.78,4.888888889,522.03,236.7482993,-84.2842,33.2609
Pinus taeda,131,8.3,21.082,71,21.63974398,324.53,147.1791383,45.77,20.75736961,32.8,14.87528345,6.92,3.138321995,410.02,185.9501134,-84.2842,33.2609
Pinus taeda,131,12.1,30.734,81,24.68759525,726.21,329.3469388,74.16,33.63265306,106.61,48.34920635,16.28,7.383219955,923.26,418.7120181,-84.2842,33.2609
Pinus taeda,131,8.2,20.828,74.5,22.70649192,293.9,133.2879819,34.68,15.72789116,17.84,8.090702948,7.35,3.333333333,353.77,160.4399093,-84.2842,33.2609
Pinus taeda,131,9.4,23.876,73.3,22.34074977,391.25,177.4376417,38.46,17.44217687,24.41,11.07029478,7.82,3.546485261,461.94,209.4965986,-84.2842,33.2609
Pinus taeda,131,9.7,24.638,80,24.38281012,559.62,253.7959184,51.83,23.50566893,52.26,23.70068027,10.08,4.571428571,673.79,305.5736961,-84.2842,33.2609
Pinus taeda,131,11.2,28.448,79,24.07802499,668.03,302.9614512,71.74,32.53514739,86.08,39.03854875,15.13,6.861678005,840.98,381.3968254,-84.2842,33.2609
Pinus taeda,131,10.9,27.686,71.4,21.76165803,602.68,273.324263,76.32,34.6122449,72.57,32.91156463,20.1,9.115646259,771.67,349.9637188,-84.2842,33.2609
Pinus taeda,131,15.2,38.608,82.4,25.11429442,1120.13,507.9954649,145.08,65.79591837,157.54,71.44671202,29.57,13.41043084,1452.32,658.6485261,-84.2842,33.2609
Pinus taeda,131,10,25.4,80.6,24.56568119,467.93,212.2131519,58.38,26.47619048,43.34,19.6553288,10.37,4.702947846,580.02,263.047619,-84.2842,33.2609
Pinus taeda,131,11.7,29.718,77.3,23.55989028,681.66,309.1428571,112.36,50.9569161,68.9,31.24716553,10.59,4.802721088,873.51,396.1496599,-84.2842,33.2609
Pinus taeda,131,10.3,26.162,74,22.55409936,441.19,200.0861678,62.93,28.53968254,42.39,19.2244898,11.46,5.197278912,557.97,253.047619,-84.2842,33.2609
